Customer ID,Age,Gender,Income,Location,Device Used,Product Categories Purchased,Total Orders,Average Order Value,Days Since Last Purchase,Customer Lifetime Value,Customer Type,Engagement Level,Cart Abandonment Rate,Churn Risk
CUST0872,21,Other,90428,Philadelphia,Tablet,"Home & Kitchen, Sports",15,231,127,3465,Returning,High,0.3095619951544817,Medium
CUST0873,18,Other,52740,Philadelphia,Desktop,Clothing,197,587,324,115639,VIP,High,0.17006404122042407,High
CUST0874,66,Female,89353,Chicago,Tablet,"Sports, Electronics",83,142,291,11786,Returning,High,0.3070620182205769,High
CUST0875,57,Male,120353,Philadelphia,Tablet,"Home & Kitchen, Electronics, Clothing",119,120,287,14280,VIP,Low,0.16352254254598925,High
CUST0876,49,Male,143132,San Jose,Mobile,"Home & Kitchen, Clothing, Electronics",72,170,225,12240,Returning,Low,0.6017143143042963,High
CUST0877,51,Female,86532,San Jose,Tablet,Home & Kitchen,47,318,63,14946,Returning,Low,0.2438266706191392,Medium
CUST0878,45,Female,46052,Phoenix,Desktop,"Sports, Electronics, Home & Kitchen",73,440,47,32120,Returning,Medium,0.43906682760290144,Low
CUST0879,48,Other,130689,Los Angeles,Mobile,"Sports, Home & Kitchen",145,406,201,58870,VIP,High,0.37684799029940635,High
CUST0880,25,Male,77076,Dallas,Desktop,Sports,142,413,336,58646,VIP,High,0.08372335043609494,High
CUST0881,56,Female,83420,San Diego,Desktop,"Beauty, Home & Kitchen, Clothing",79,181,59,14299,Returning,Medium,0.6624519176692579,Low
CUST0882,43,Male,30671,Chicago,Mobile,Beauty,107,348,256,37236,VIP,Medium,0.3926968858628141,High
CUST0883,51,Female,30163,San Diego,Desktop,"Beauty, Home & Kitchen",45,398,64,17910,Returning,Low,0.2612874682046799,Medium
CUST0884,20,Female,71424,Dallas,Mobile,"Home & Kitchen, Electronics, Beauty",182,589,238,107198,VIP,Low,0.15278227026149435,High
CUST0885,67,Male,139538,Chicago,Desktop,"Electronics, Clothing",63,491,288,30933,Returning,Low,0.2700423125724432,High
CUST0886,29,Female,83744,Chicago,Mobile,"Sports, Clothing",43,41,37,1763,Returning,Low,0.06333254196520317,Low
CUST0887,18,Female,100331,Los Angeles,Tablet,"Home & Kitchen, Beauty, Clothing",7,185,24,1295,New,Low,0.2863128009763935,High
CUST0888,61,Other,40634,San Diego,Desktop,"Beauty, Clothing, Sports",11,506,58,5566,Returning,Low,0.39546585274792806,Low
CUST0889,22,Female,34798,San Jose,Mobile,"Beauty, Home & Kitchen, Electronics",53,430,356,22790,Returning,Medium,0.6167130598031141,High
CUST0890,47,Female,52420,New York,Desktop,"Home & Kitchen, Sports, Electronics",30,206,296,6180,Returning,Medium,0.4967933715035684,High
CUST0891,47,Female,147043,San Diego,Desktop,"Home & Kitchen, Beauty",165,370,157,61050,VIP,Medium,0.12252850353660691,Medium
CUST0892,34,Other,59300,San Antonio,Desktop,"Electronics, Home & Kitchen",105,86,56,9030,VIP,High,0.1460351108846747,Low
CUST0893,65,Male,119881,San Antonio,Mobile,"Electronics, Sports, Home & Kitchen",180,477,47,85860,VIP,High,0.3282801890819435,Low
CUST0894,64,Other,40749,Chicago,Tablet,"Clothing, Electronics",83,232,327,19256,Returning,Low,0.17721003856521206,High
CUST0895,40,Other,134131,New York,Tablet,Clothing,6,231,55,1386,New,Medium,0.06810235542879124,High
CUST0896,32,Male,55121,Houston,Tablet,"Home & Kitchen, Electronics",131,359,64,47029,VIP,High,0.5732596720767457,Medium
CUST0897,54,Other,67487,Dallas,Mobile,"Electronics, Sports",164,392,267,64288,VIP,High,0.06268967095369618,High
CUST0898,38,Male,123947,Phoenix,Tablet,"Electronics, Home & Kitchen",136,483,68,65688,VIP,Medium,0.5899482433787091,Medium
CUST0899,31,Other,63361,New York,Mobile,Home & Kitchen,24,385,215,9240,Returning,High,0.1436675759714279,High
CUST0900,19,Male,51223,Phoenix,Desktop,Clothing,121,245,88,29645,VIP,High,0.6835409670246254,Medium
CUST0901,28,Female,102930,San Diego,Desktop,Electronics,168,584,280,98112,VIP,Medium,0.4425180426870235,High
CUST0902,68,Other,44056,San Diego,Tablet,"Clothing, Sports, Beauty",36,52,256,1872,Returning,High,0.527738931559432,High
CUST0903,56,Other,58380,Phoenix,Mobile,"Home & Kitchen, Electronics",32,184,159,5888,Returning,Medium,0.12181435817924216,Medium
CUST0904,55,Other,56035,Dallas,Desktop,"Sports, Beauty, Clothing",81,215,233,17415,Returning,High,0.6103676477434621,High
CUST0905,51,Other,60620,New York,Mobile,"Electronics, Sports, Home & Kitchen",5,278,130,1390,New,Medium,0.5954750228665,High
CUST0906,55,Female,49877,Houston,Mobile,Clothing,192,163,48,31296,VIP,High,0.4744452755021164,Low
CUST0907,67,Other,85316,Chicago,Desktop,"Electronics, Home & Kitchen, Beauty",60,350,146,21000,Returning,High,0.37647866198700175,Medium
CUST0908,51,Female,94041,Los Angeles,Mobile,"Electronics, Beauty",39,419,315,16341,Returning,Medium,0.5189679625355871,High
CUST0909,35,Female,138940,San Diego,Desktop,"Clothing, Sports, Home & Kitchen",116,463,1,53708,VIP,High,0.0538533399689708,Low
CUST0910,47,Female,147360,San Antonio,Desktop,Beauty,34,51,328,1734,Returning,Medium,0.43508649100899854,High
CUST0911,32,Female,83352,Dallas,Desktop,Clothing,58,154,144,8932,Returning,Medium,0.6008139877040037,Medium
CUST0912,44,Male,60911,Los Angeles,Mobile,"Home & Kitchen, Electronics, Sports",40,108,365,4320,Returning,High,0.2819849266635906,High
CUST0913,68,Male,62784,Houston,Desktop,"Beauty, Clothing",187,80,60,14960,VIP,Low,0.12038808171389592,Low
CUST0914,51,Other,33191,Philadelphia,Mobile,"Electronics, Home & Kitchen",84,205,272,17220,Returning,High,0.323570212333084,High
CUST0915,69,Male,63160,Chicago,Desktop,Clothing,62,282,48,17484,Returning,Low,0.5226178918880294,Low
CUST0916,55,Male,120536,San Diego,Desktop,"Electronics, Home & Kitchen, Sports",87,275,331,23925,Returning,Low,0.11974578674093714,High
CUST0917,50,Other,134576,Chicago,Tablet,"Beauty, Sports",69,135,130,9315,Returning,High,0.18393156413837847,Medium
CUST0918,41,Other,94641,Los Angeles,Tablet,"Electronics, Home & Kitchen",73,222,42,16206,Returning,Low,0.14590870043865495,Low
CUST0919,32,Other,79723,Chicago,Tablet,"Beauty, Electronics",132,345,56,45540,VIP,Medium,0.5680160411238961,Low
CUST0920,47,Male,33631,Philadelphia,Mobile,"Beauty, Home & Kitchen, Electronics",55,331,49,18205,Returning,Medium,0.09088020459411644,Low
CUST0921,59,Male,36172,Los Angeles,Mobile,"Home & Kitchen, Electronics",26,577,177,15002,Returning,Low,0.4962812263743813,Medium
CUST0922,68,Other,72080,San Diego,Desktop,"Home & Kitchen, Beauty",111,297,292,32967,VIP,Medium,0.28819699848957436,High
CUST0923,34,Female,119097,New York,Desktop,Sports,113,199,45,22487,VIP,High,0.5412643078754464,Low
CUST0924,22,Other,120353,San Antonio,Desktop,Beauty,120,580,169,69600,VIP,Medium,0.6768492222096244,Medium
CUST0925,46,Female,50281,Los Angeles,Desktop,Beauty,105,484,270,50820,VIP,Low,0.12445444473121349,High
CUST0926,21,Female,58671,San Jose,Mobile,"Clothing, Electronics, Beauty",185,321,335,59385,VIP,High,0.25435027669384797,High
CUST0927,27,Other,81431,Philadelphia,Desktop,"Sports, Electronics",104,593,138,61672,VIP,Medium,0.576581528017257,Medium
CUST0928,34,Other,120900,Los Angeles,Desktop,Beauty,168,170,246,28560,VIP,High,0.22300295093326467,High
CUST0929,27,Other,137210,Los Angeles,Tablet,"Beauty, Electronics, Home & Kitchen",72,175,147,12600,Returning,Low,0.18982838807992658,Medium
CUST0930,34,Male,122961,San Jose,Desktop,Beauty,40,454,229,18160,Returning,Medium,0.5864956856148316,High
CUST0931,37,Female,145463,San Diego,Desktop,"Electronics, Sports, Clothing",184,343,279,63112,VIP,High,0.6916035366038806,High
CUST0932,41,Male,58602,Los Angeles,Desktop,"Sports, Home & Kitchen",185,213,124,39405,VIP,High,0.41197238359617766,Medium
CUST0933,22,Male,118789,San Antonio,Mobile,"Clothing, Electronics",182,157,191,28574,VIP,Medium,0.23073168641667052,High
CUST0934,51,Other,81399,Chicago,Tablet,"Electronics, Beauty, Sports",173,316,79,54668,VIP,High,0.309067875040035,Medium
CUST0935,23,Male,53472,San Diego,Desktop,Sports,150,282,93,42300,VIP,High,0.16058471279934583,Medium
CUST0936,70,Other,79230,San Antonio,Desktop,"Sports, Clothing, Beauty",26,415,225,10790,Returning,Low,0.545226731278989,High
CUST0937,19,Female,103616,San Diego,Tablet,Beauty,70,259,64,18130,Returning,Low,0.5527581115847991,Medium
CUST0938,30,Other,37099,San Antonio,Desktop,"Beauty, Electronics, Clothing",25,300,87,7500,Returning,Low,0.6188286450486213,Medium
CUST0939,60,Male,148614,Philadelphia,Mobile,Sports,104,444,87,46176,VIP,Low,0.06729166633776652,Medium
CUST0940,60,Male,55431,San Antonio,Desktop,"Clothing, Sports",132,227,200,29964,VIP,Low,0.41528787205714646,High
CUST0941,65,Other,86492,Phoenix,Mobile,Electronics,48,352,213,16896,Returning,Low,0.18926603232306982,High
CUST0942,28,Other,126722,San Antonio,Mobile,"Electronics, Home & Kitchen",107,85,203,9095,VIP,Medium,0.2715739600700321,High
CUST0943,68,Male,77684,New York,Desktop,"Beauty, Electronics",51,232,88,11832,Returning,Low,0.5602211499362298,Medium
CUST0944,64,Female,60111,New York,Tablet,Home & Kitchen,43,167,60,7181,Returning,High,0.1748218740349725,Low
CUST0945,40,Female,135387,Dallas,Mobile,Electronics,33,451,270,14883,Returning,Medium,0.4649221378777082,High
CUST0946,33,Other,93936,Phoenix,Tablet,"Clothing, Home & Kitchen",58,86,93,4988,Returning,High,0.47546802429533874,Medium
CUST0947,48,Female,52614,Phoenix,Desktop,"Sports, Clothing, Electronics",94,591,306,55554,Returning,Low,0.6701610446864954,High
CUST0948,28,Male,122260,Chicago,Mobile,Electronics,89,100,26,8900,Returning,Low,0.553854603543809,Low
CUST0949,33,Other,71991,Phoenix,Desktop,"Sports, Electronics, Home & Kitchen",21,401,213,8421,Returning,High,0.5723628456499007,High
CUST0950,25,Male,100476,Chicago,Tablet,"Beauty, Clothing",84,543,73,45612,Returning,High,0.3955404868616307,Medium
CUST0951,21,Male,147959,Dallas,Desktop,"Electronics, Clothing",192,113,60,21696,VIP,High,0.17140752465554093,Low
CUST0952,57,Female,90920,Dallas,Desktop,"Electronics, Home & Kitchen, Beauty",163,72,185,11736,VIP,Medium,0.3266161877169285,High
CUST0953,21,Other,124294,Philadelphia,Mobile,"Clothing, Beauty, Home & Kitchen",77,162,30,12474,Returning,Low,0.40716822278268316,Low
CUST0954,42,Other,93530,New York,Desktop,Clothing,53,424,218,22472,Returning,High,0.4909725136139129,High
CUST0955,20,Female,66224,San Antonio,Desktop,Clothing,105,94,11,9870,VIP,Low,0.44501092269075265,Low
CUST0956,49,Male,37788,San Antonio,Desktop,"Clothing, Home & Kitchen, Electronics",6,319,301,1914,New,High,0.30608558879620823,High
CUST0957,20,Male,58082,San Jose,Mobile,Clothing,180,405,31,72900,VIP,Low,0.22245351954729692,Low
CUST0958,44,Male,119570,San Jose,Tablet,"Home & Kitchen, Electronics, Sports",146,496,159,72416,VIP,Medium,0.159350048082394,Medium
CUST0959,46,Male,131015,Houston,Tablet,"Home & Kitchen, Clothing",63,242,236,15246,Returning,Low,0.5009995010769731,High
CUST0960,49,Other,106816,San Diego,Desktop,"Electronics, Clothing, Home & Kitchen",101,177,226,17877,VIP,High,0.4695091383031152,High
CUST0961,67,Other,113588,Philadelphia,Mobile,"Clothing, Home & Kitchen, Sports",103,500,180,51500,VIP,Low,0.49679210274257424,Medium
CUST0962,68,Female,46531,Houston,Desktop,"Beauty, Home & Kitchen",190,178,316,33820,VIP,Medium,0.29214284432181664,High
CUST0963,36,Female,118340,Houston,Tablet,Clothing,107,117,45,12519,VIP,Medium,0.22056508467098423,Low
CUST0964,38,Other,124439,Los Angeles,Mobile,"Electronics, Beauty",190,353,340,67070,VIP,Low,0.5438188636426015,High
CUST0965,22,Other,74857,Los Angeles,Tablet,"Beauty, Sports, Home & Kitchen",183,425,79,77775,VIP,High,0.5528708067859671,Medium
CUST0966,35,Male,40142,Houston,Tablet,Sports,6,433,134,2598,New,Medium,0.34615064307844634,High
CUST0967,45,Male,145053,Phoenix,Mobile,"Clothing, Home & Kitchen, Electronics",45,111,259,4995,Returning,Medium,0.4477376550987606,High
CUST0968,59,Female,78355,San Diego,Mobile,"Sports, Electronics, Clothing",127,315,307,40005,VIP,Low,0.29278778175063175,High
CUST0969,39,Other,39866,Philadelphia,Desktop,"Sports, Beauty",86,411,246,35346,Returning,Medium,0.5062656800778743,High
CUST0970,38,Female,100067,Houston,Desktop,"Sports, Electronics, Clothing",148,299,158,44252,VIP,Medium,0.5932190378211163,Medium
CUST0971,23,Other,140990,San Antonio,Tablet,"Beauty, Clothing",136,321,202,43656,VIP,High,0.49735163026817203,High
CUST0972,18,Male,133634,San Diego,Mobile,"Beauty, Electronics",144,482,111,69408,VIP,High,0.3831787074506387,Medium
CUST0973,22,Female,133814,Los Angeles,Mobile,"Electronics, Beauty",33,53,291,1749,Returning,High,0.34812767367004066,High
CUST0974,58,Female,94027,San Antonio,Desktop,Sports,139,340,309,47260,VIP,Low,0.4675077731342337,High
CUST0975,29,Other,87906,Los Angeles,Tablet,"Clothing, Electronics, Home & Kitchen",18,490,118,8820,Returning,Medium,0.49187707954086457,Medium
CUST0976,43,Male,58138,Los Angeles,Tablet,"Beauty, Home & Kitchen",16,237,16,3792,Returning,Low,0.4131741382909503,Low
CUST0977,63,Female,122601,San Diego,Desktop,Electronics,103,467,330,48101,VIP,Medium,0.45621247881980664,High
CUST0978,51,Male,59956,Los Angeles,Mobile,Clothing,137,567,226,77679,VIP,Medium,0.11278264362144594,High
CUST0979,66,Female,137268,Dallas,Desktop,"Clothing, Electronics",85,365,360,31025,Returning,Medium,0.6686475854925124,High
CUST0980,31,Male,134797,New York,Desktop,Electronics,110,451,116,49610,VIP,High,0.5640024914258222,Medium
CUST0981,43,Other,106295,Dallas,Desktop,Electronics,36,350,42,12600,Returning,Low,0.2930531153094095,Low
CUST0982,62,Female,35439,New York,Desktop,"Clothing, Electronics, Sports",78,526,114,41028,Returning,Low,0.4158281971198594,Medium
CUST0983,44,Female,77241,San Jose,Mobile,"Electronics, Beauty",175,192,282,33600,VIP,Medium,0.08076094458867387,High
CUST0984,26,Male,72533,San Jose,Desktop,"Clothing, Electronics",85,570,36,48450,Returning,Low,0.07679807909938925,Low
CUST0985,43,Male,58270,Los Angeles,Mobile,Electronics,73,194,301,14162,Returning,High,0.2130189178227757,High
CUST0986,64,Female,108815,Philadelphia,Desktop,Beauty,49,595,112,29155,Returning,Low,0.49830606753700507,Medium
CUST0987,39,Other,69279,Philadelphia,Tablet,"Beauty, Clothing, Sports",110,324,34,35640,VIP,Medium,0.6038960360700075,Low
CUST0988,64,Male,139787,New York,Mobile,"Home & Kitchen, Beauty",141,71,131,10011,VIP,High,0.4134708219869014,Medium
CUST0989,47,Male,53888,San Antonio,Tablet,"Clothing, Sports, Beauty",181,314,335,56834,VIP,High,0.395886280728529,High
CUST0990,60,Male,47630,San Diego,Desktop,Beauty,165,416,335,68640,VIP,Medium,0.31150119696445283,High
CUST0991,65,Female,91063,Los Angeles,Desktop,Electronics,104,167,227,17368,VIP,Low,0.15503867137271377,High
CUST0992,34,Female,148527,San Diego,Desktop,"Beauty, Sports, Clothing",150,216,146,32400,VIP,Medium,0.1269301658622819,Medium
CUST0993,43,Female,65144,Dallas,Mobile,"Clothing, Electronics, Beauty",13,460,121,5980,Returning,Low,0.5444418447936279,Medium
CUST0994,53,Female,82161,Philadelphia,Tablet,"Electronics, Home & Kitchen",66,583,80,38478,Returning,Low,0.6528773083427741,Medium
CUST0995,18,Other,126718,Phoenix,Mobile,Sports,189,445,172,84105,VIP,High,0.34788409065107745,Medium
CUST0996,25,Other,121074,Dallas,Mobile,"Home & Kitchen, Beauty",33,455,153,15015,Returning,Medium,0.4786396781651648,Medium
CUST0997,66,Female,107360,Dallas,Desktop,"Beauty, Electronics, Home & Kitchen",129,445,149,57405,VIP,High,0.6443974730726117,Medium
CUST0998,52,Other,80979,New York,Tablet,"Clothing, Sports",118,55,57,6490,VIP,Medium,0.10857386140719394,Low
CUST0999,69,Male,127661,Chicago,Desktop,Sports,157,400,62,62800,VIP,Medium,0.5508129445273694,Medium
CUST1000,32,Male,36979,Dallas,Mobile,Sports,147,414,155,60858,VIP,High,0.45093097484412376,Medium
